fecha,temp_out (Grados C),hi_temp (Grados C),low_temp (Grados C),out_hum (%),dew_Pt (Grados C),wind_Speed (km/h),wind_dir (Grados ),wind_run (km),hi_speed (km/h),hi_Dir (Grados ),wind_chill (Grados C),heat_Index (Grados C),tHW_index (Grados C),tHSW_index (Grados C),bar (mb),rain (mm),rain_rate (mm/hr),solar_rad (W/m2),solar_energy (MJ/m2),hi_solar_rad (W/m2),uv_index (UV),uv_dose (MEDs),hi_uv (UV),Heat_dd (Grados C dias grado-calor),cool_dd (Grados C),in_temp (Grados C),in_hum (%),in_dew (Grados C),in_heat (Grados C),in_emc (g/m3),in_air (kg/cu.m),ET (mm),wind_samp,wind_tx,iss_recept (%),arc_int (minutos),created_at,updated_at,
2025-02-22 00:00:00, 13.52847, 22.3, 0.0, 23.3750, -7.54653, 5.12535, N, 0.426528, 9.91493, N, 13.40486, 11.68056, 11.55486, 11.31076, 1015.88056, 0.0, 0.00000, 205.1632, 1.470590, 207.5486, 1.07674, 0.021285, 1.09097, 0.0188056, 0.0023507, 21.02743, 21.2847, -1.98507, 18.79167, 4.784688, 1.19735833, 5.2, 114.0972, 1.0000, 99.09444, 5.0000, 2025-02-22 00:05:07, 2025-02-22 00:05:07, 
2025-02-23 00:00:00, 14.03646, 24.2, 3.9, 22.5694, -8.69896, 3.20833, N, 0.266979, 6.88819, N, 14.01146, 12.18507, 12.15938, 12.03819, 1019.30417, 0.0, 0.00000, 214.1979, 1.535278, 216.4340, 1.09410, 0.021563, 1.10938, 0.0186458, 0.0037431, 19.50278, 19.8056, -4.20903, 16.85347, 4.513299, 1.20866806, 5.1, 115.1042, 1.0000, 99.73750, 5.0000, 2025-02-23 00:00:07, 2025-02-23 00:00:07, 
2025-02-24 00:00:00, 15.08993, 27.3, 4.3, 15.9583, -12.58889, 2.92917, N, 0.244444, 6.55451, N, 15.07986, 13.18958, 13.17951, 12.95625, 1017.90313, 0.0, 0.00000, 215.2083, 1.542569, 218.3993, 1.32118, 0.025972, 1.33576, 0.0183542, 0.0071111, 20.22188, 20.6875, -3.10486, 17.83819, 4.665799, 1.20348854, 5.1, 115.5035, 1.0000, 99.92813, 5.0000, 2025-02-24 00:05:07, 2025-02-24 00:05:07, 
2025-02-25 00:00:00, 17.11875, 28.2, 6.3, 13.2604, -13.09236, 3.93646, N, 0.327778, 8.08056, N, 17.09896, 15.10417, 15.08368, 14.76597, 1011.98958, 0.0, 0.00000, 212.7049, 1.524722, 216.9375, 1.34097, 0.026354, 1.35972, 0.0143090, 0.0100938, 22.59028, 20.6701, -1.09722, 20.74757, 4.664097, 1.18603021, 5.5, 114.4722, 1.0000, 99.60764, 5.0000, 2025-02-25 00:00:07, 2025-02-25 00:00:07, 
2025-02-26 00:00:00, 18.20208, 28.1, 9.1, 13.2257, -12.50174, 2.87847, N, 0.239306, 6.29306, N, 18.20000, 16.08090, 16.07882, 15.33889, 1008.45833, 0.0, 0.00000, 153.5903, 1.100903, 169.1493, 1.00556, 0.019826, 1.08542, 0.0107951, 0.0103438, 23.66285, 20.0069, -0.66424, 22.07986, 4.530521, 1.17738160, 4.5, 114.8958, 1.0000, 99.66979, 5.0000, 2025-02-26 00:05:08, 2025-02-26 00:05:08, 
2025-02-27 00:00:00, 17.21771, 26.5, 11.9, 18.6563, -8.15521, 5.15972, N, 0.429028, 10.73819, N, 17.10035, 14.88611, 14.76944, 14.47431, 1012.26285, 0.0, 0.00000, 206.7118, 1.481632, 209.1181, 1.26597, 0.024688, 1.28056, 0.0071944, 0.0032986, 24.19444, 21.5660, 0.76285, 22.89896, 4.774931, 1.17895625, 5.1, 115.7292, 1.0000, 99.95625, 5.0000, 2025-02-27 00:05:07, 2025-02-27 00:05:07, 
2025-02-28 00:00:00, 15.24653, 26.9, 7.2, 35.2257, -0.52639, 4.15938, N, 0.346979, 9.36146, N, 15.21771, 13.95104, 13.92292, 13.98542, 1014.32118, 0.0, 0.00000, 211.0556, 1.512847, 213.6771, 1.29201, 0.025417, 1.31111, 0.0158021, 0.0050660, 22.91458, 24.6458, 1.60104, 21.33264, 5.312118, 1.18602361, 4.7, 115.3576, 1.0000, 99.76944, 5.0000, 2025-02-28 00:05:07, 2025-02-28 00:05:07, 
2025-03-01 00:00:00, 18.40000, 27.9, 9.6, 28.2049, -1.57500, 2.02049, N, 0.168090, 5.75556, N, 18.39201, 16.84028, 16.83264, 16.34688, 1011.17639, 0.0, 0.00000, 142.8403, 1.023576, 156.8229, 0.94167, 0.018785, 0.99965, 0.0091493, 0.0094097, 23.23542, 24.4063, 1.75868, 21.76250, 5.264306, 1.18095868, 4.2, 116.0069, 1.0000, 99.98750, 5.0000, 2025-03-01 00:05:07, 2025-03-01 00:05:07, 
2025-03-02 00:00:00, 21.00243, 27.9, 14.6, 16.0729, -6.07257, 6.73889, N, 0.561875, 12.85451, N, 20.74861, 18.63993, 18.38542, 18.15521, 1006.64965, 0.0, 0.00000, 214.6597, 1.538681, 226.9549, 1.33542, 0.026215, 1.38785, 0.0008958, 0.0101458, 23.38646, 20.9479, -0.25104, 21.91354, 4.703750, 1.17611667, 5.8, 115.5694, 1.0000, 99.67917, 5.0000, 2025-03-02 00:05:07, 2025-03-02 00:05:07, 
2025-03-03 00:00:00, 18.30382, 28.1, 9.3, 16.4236, -10.07049, 7.44201, N, 0.619861, 15.50972, N, 17.95104, 16.21458, 15.86250, 15.29688, 1006.16424, 0.0, 0.00000, 207.2292, 1.485139, 213.6215, 1.42674, 0.028056, 1.45694, 0.0099618, 0.0098889, 23.36840, 20.0313, -0.89792, 21.71771, 4.537257, 1.17596458, 6.7, 115.3993, 1.0000, 99.86944, 5.0000, 2025-03-03 00:05:07, 2025-03-03 00:05:07, 
2025-03-04 00:00:00, 16.09896, 24.2, 8.7, 7.8542, -19.59688, 11.68368, N, 0.972951, 23.93229, N, 15.25486, 13.42465, 12.57569, 12.31806, 1006.82465, 0.0, 0.00000, 234.1806, 1.678299, 236.9965, 1.40972, 0.027743, 1.42778, 0.0106181, 0.0028576, 23.55694, 17.5347, -2.55278, 21.84931, 4.074306, 1.17677535, 7.2, 114.1215, 1.0000, 99.43403, 5.0000, 2025-03-04 00:05:07, 2025-03-04 00:05:07, 
2025-03-05 00:00:00, 13.86354, 23.6, 2.9, 13.1458, -15.40868, 3.56354, N, 0.296389, 8.09931, N, 13.85764, 11.75938, 11.75382, 11.43646, 1013.70382, 0.0, 0.00000, 221.2604, 1.585833, 236.9653, 1.48333, 0.029167, 1.57222, 0.0192014, 0.0036875, 22.08264, 18.0938, -3.36597, 19.94688, 4.221563, 1.19110486, 5.2, 114.0486, 1.0000, 98.96667, 5.0000, 2025-03-05 00:05:08, 2025-03-05 00:05:08, 
2025-03-06 00:00:00, 19.37882, 28.9, 11.4, 11.1111, -13.03576, 7.75556, N, 0.646042, 16.57049, N, 18.96944, 16.95000, 16.53889, 15.73542, 1007.12535, 0.0, 0.00000, 148.1042, 1.061493, 164.4063, 1.13264, 0.022535, 1.25938, 0.0056875, 0.0093264, 22.87917, 17.7882, -2.88576, 21.00486, 4.141181, 1.17995556, 5.8, 114.9757, 1.0000, 99.75451, 5.0000, 2025-03-06 00:05:07, 2025-03-06 00:05:07, 
2025-03-07 00:00:00, 18.21632, 26.4, 12.1, 25.7049, -5.65729, 10.22153, N, 0.852257, 22.67882, N, 17.90521, 16.33542, 16.02361, 16.10174, 1005.33576, 0.0, 0.00000, 240.8056, 1.725972, 243.2465, 1.61007, 0.031458, 1.62917, 0.0071042, 0.0066701, 23.73993, 21.5868, 0.44792, 22.36285, 4.821667, 1.17282778, 6.9, 114.7396, 1.0000, 99.46701, 5.0000, 2025-03-07 00:40:12, 2025-03-07 00:40:12, 
2025-03-08 00:00:00, 14.53958, 23.4, 7.3, 21.2917, -9.94097, 8.33472, N, 0.694444, 17.03021, N, 14.13229, 12.39722, 11.98611, 11.93125, 1008.82569, 0.0, 0.00000, 241.2222, 1.728958, 245.6840, 1.58194, 0.031111, 1.61007, 0.0142431, 0.0010694, 22.40139, 18.0382, -3.09132, 20.33125, 4.193889, 1.18397708, 6.4, 115.9132, 1.0000, 99.95660, 5.0000, 2025-03-08 00:05:16, 2025-03-08 00:05:16, 
2025-03-09 00:00:00, 11.12535, 19.5, 3.4, 28.9236, -7.51563, 5.96493, N, 0.497951, 11.80521, N, 10.70625, 9.54688, 9.12917, 9.36389, 1019.85660, 0.0, 0.00000, 242.5660, 1.738681, 245.0868, 1.60035, 0.031424, 1.62014, 0.0250625, 0.0000382, 19.81458, 17.6979, -5.49201, 17.09931, 4.166632, 1.20853229, 5.1, 115.3264, 1.0000, 99.54201, 5.0000, 2025-03-09 00:05:15, 2025-03-09 00:05:15, 
2025-03-10 00:00:00, 12.15104, 22.9, 0.0, 22.8646, -9.55694, 3.69931, N, 0.307674, 8.12500, N, 12.14167, 10.40486, 10.39514, 10.43160, 1019.12118, 0.0, 0.00000, 243.9444, 1.748472, 248.1146, 1.73368, 0.034063, 1.76146, 0.0238958, 0.0026319, 20.43403, 19.4722, -3.72604, 18.08264, 4.475521, 1.20435069, 5.3, 114.9931, 1.0000, 99.18576, 5.0000, 2025-03-10 00:05:15, 2025-03-10 00:05:15, 
2025-03-11 00:00:00, 17.35833, 31.4, 7.0, 13.7708, -15.31424, 4.33264, N, 0.360799, 9.88542, N, 17.31181, 15.20764, 15.16076, 15.05451, 1010.78403, 0.0, 0.00000, 250.0278, 1.792014, 252.7118, 1.79444, 0.035451, 1.81528, 0.0135729, 0.0101806, 22.37014, 20.1215, -1.66424, 20.46250, 4.567083, 1.18573264, 6.1, 116.0243, 1.0000, 99.97847, 5.0000, 2025-03-11 00:05:12, 2025-03-11 00:05:12, 
2025-03-12 00:00:00, 19.62361, 29.3, 11.0, 16.0069, -10.70764, 9.27326, N, 0.772674, 18.35590, N, 19.27257, 17.31146, 16.95799, 16.82500, 1008.38299, 0.0, 0.00000, 243.8021, 1.747465, 248.8958, 1.53819, 0.030139, 1.56840, 0.0061910, 0.0106493, 23.76146, 19.7153, -0.78507, 22.28924, 4.486354, 1.17694722, 7.6, 115.9271, 1.0000, 99.93507, 5.0000, 2025-03-12 00:05:12, 2025-03-12 00:05:12, 
2025-03-13 00:00:00, 18.94688, 29.8, 9.3, 13.6910, -13.36979, 6.17500, N, 0.514549, 13.30729, N, 18.77431, 16.79861, 16.62639, 16.20382, 1008.20903, 0.0, 0.00000, 216.3785, 1.551181, 242.0625, 1.56597, 0.030694, 1.81354, 0.0099688, 0.0121111, 24.27639, 18.5313, -1.24132, 22.76736, 4.247882, 1.17493715, 6.6, 115.6528, 1.0000, 99.93125, 5.0000, 2025-03-13 00:05:11, 2025-03-13 00:05:11, 
2025-03-14 00:00:00, 19.63924, 27.8, 13.7, 15.1493, -9.36354, 14.26076, N, 1.187882, 29.62431, N, 18.75625, 17.23681, 16.36042, 16.25868, 1001.64722, 0.0, 0.00000, 252.4132, 1.809063, 257.8472, 1.63021, 0.032083, 1.65486, 0.0049410, 0.0094826, 24.42361, 17.9271, -1.53611, 22.92882, 4.117778, 1.16680833, 8.3, 115.5208, 1.0000, 99.88542, 5.0000, 2025-03-14 00:05:15, 2025-03-14 00:05:15, 
2025-03-15 00:00:00, 16.30868, 23.7, 9.8, 26.0556, -4.49792, 14.81528, WNW, 1.235451, 28.88646, WNW, 14.92326, 14.34028, 12.95451, 12.97431, 1001.41667, 0.0, 0.00000, 250.5972, 1.796215, 253.4479, 1.59514, 0.031389, 1.61285, 0.0106597, 0.0035903, 23.01319, 17.5069, -3.01667, 21.12674, 4.075486, 1.17278715, 7.7, 116.2014, 1.0000, 99.98438, 5.0000, 2025-03-15 00:05:15, 2025-03-15 00:05:15, 
2025-03-16 00:00:00, 14.05104, 22.8, 5.5, 27.5868, -5.47014, 5.89340, N, 0.491701, 12.33472, N, 13.84618, 12.29861, 12.09410, 12.34375, 1014.54931, 0.0, 0.00000, 256.3264, 1.837118, 259.1042, 1.63854, 0.032257, 1.65694, 0.0175382, 0.0026667, 21.40660, 17.3576, -4.45590, 18.99479, 4.088368, 1.19532986, 5.7, 115.5035, 1.0000, 99.89410, 5.0000, 2025-03-19 17:00:14, 2025-03-19 17:00:14, 
2025-03-17 00:00:00, 16.99618, 29.6, 7.6, 19.7257, -7.81250, 4.20208, N, 0.349306, 9.40521, N, 16.97292, 15.13056, 15.10660, 15.10729, 1018.04132, 0.0, 0.00000, 245.4444, 1.759132, 257.8264, 1.59271, 0.031285, 1.64479, 0.0141389, 0.0094965, 21.13958, 17.8715, -4.23160, 18.68125, 4.209201, 1.20044549, 6.1, 114.0694, 1.0000, 99.67118, 5.0000, 2025-03-19 17:00:16, 2025-03-19 17:00:16, 
2025-03-18 00:00:00, 22.71319, 30.7, 14.2, 13.6701, -8.64549, 7.69375, N, 0.641250, 16.39549, N, 22.51007, 20.31910, 20.11493, 19.83299, 1008.45313, 0.0, 0.00000, 246.8333, 1.769201, 254.5486, 1.52049, 0.030069, 1.55486, 0.0014028, 0.0166215, 23.51042, 17.2951, -2.78090, 21.81493, 4.035243, 1.17896215, 7.7, 113.7743, 1.0000, 99.47049, 5.0000, 2025-03-19 17:00:18, 2025-03-19 17:00:18, 
2025-03-19 00:00:00, 16.88160, 27.3, 8.7, 12.4201, -12.77396, 7.74028, N, 0.645590, 15.18958, N, 16.63090, 14.45694, 14.20243, 14.16771, 1012.06042, 0.0, 0.00000, 261.5035, 1.874479, 264.6528, 1.58576, 0.031285, 1.60417, 0.0096667, 0.0046563, 24.36285, 17.2951, -2.12188, 22.80000, 4.013785, 1.17955069, 6.6, 113.2951, 1.0000, 99.13681, 5.0000, 2025-03-19 17:00:20, 2025-03-19 17:00:20, 
2025-03-20 00:00:00, 13.64271, 23.0, 4.1, 13.4757, -15.27813, 6.36632, N, 0.529896, 12.74861, N, 13.47153, 11.46042, 11.28785, 11.25174, 1018.86979, 0.0, 0.00000, 262.1840, 1.879167, 264.7569, 1.74722, 0.034306, 1.76736, 0.0184896, 0.0021979, 22.07917, 17.3194, -3.93194, 19.88542, 4.081285, 1.19746250, 6.3, 113.8229, 1.0000, 99.16667, 5.0000, 2025-03-20 00:00:15, 2025-03-20 00:00:15, 
2025-03-21 00:00:00, 17.38368, 27.8, 7.8, 12.4618, -13.39063, 4.73403, WSW, 0.393958, 9.62188, WSW, 17.32604, 15.21076, 15.15208, 15.07847, 1012.32708, 0.0, 0.00000, 261.6875, 1.875799, 264.5347, 1.61076, 0.031771, 1.63021, 0.0119931, 0.0086771, 22.42951, 16.9618, -3.91701, 20.34826, 4.016111, 1.18832292, 6.6, 115.0069, 1.0000, 99.77674, 5.0000, 2025-03-21 00:00:19, 2025-03-21 00:00:19, 
2025-03-22 00:00:00, 19.14618, 31.6, 8.1, 11.4479, -13.81736, 3.19479, WSW, 0.266319, 7.10660, WSW, 19.14028, 16.91285, 16.90729, 16.72813, 1009.79861, 0.0, 0.00000, 255.0972, 1.828438, 261.1875, 1.66528, 0.032951, 1.69097, 0.0101979, 0.0129896, 23.08368, 16.3160, -3.88229, 21.16632, 3.874792, 1.18269931, 6.4, 113.7882, 1.0000, 99.29583, 5.0000, 2025-03-22 00:00:14, 2025-03-22 00:00:14, 
2025-03-23 00:00:00, 21.11840, 29.6, 14.0, 10.5278, -12.38194, 3.67569, N, 0.305660, 8.17500, N, 21.10104, 18.59896, 18.58160, 18.49688, 1007.86806, 0.0, 0.00000, 252.8333, 1.812431, 268.5243, 1.55903, 0.030799, 1.63090, 0.0037535, 0.0134306, 23.82257, 14.9375, -4.45868, 22.05694, 3.563090, 1.17772569, 6.1, 113.7222, 1.0000, 99.28785, 5.0000, 2025-03-23 00:00:15, 2025-03-23 00:00:15, 
2025-03-24 00:00:00, 18.95174, 29.4, 8.3, 12.4201, -12.33021, 4.12222, N, 0.343715, 9.09757, N, 18.94653, 16.76389, 16.75903, 16.77083, 1010.89722, 0.0, 0.00000, 265.3785, 1.902083, 268.8021, 1.67431, 0.032813, 1.69549, 0.0093819, 0.0115278, 24.42535, 16.3958, -2.91563, 22.80660, 3.837049, 1.17819931, 6.3, 114.4167, 1.0000, 99.52049, 5.0000, 2025-03-24 00:00:15, 2025-03-24 00:00:15, 
2025-03-25 00:00:00, 19.81146, 29.8, 0.0, 13.7083, -9.57118, 3.24236, N, 0.270660, 8.04340, N, 19.81007, 17.69826, 17.69688, 17.50000, 1012.44340, 0.0, 0.00000, 235.9167, 1.690903, 251.1250, 1.58264, 0.031007, 1.65729, 0.0082986, 0.0136354, 24.98819, 18.2639, -0.82813, 23.57257, 4.182361, 1.17689583, 5.9, 115.3542, 1.0000, 99.54236, 5.0000, 2025-03-25 00:00:14, 2025-03-25 00:00:14, 
2025-03-26 00:00:00, 24.00556, 30.2, 18.9, 24.7292, 1.91701, 5.16667, N, 0.430625, 11.66458, N, 23.87500, 22.44583, 22.31632, 22.06944, 1008.37188, 0.0, 0.00000, 189.4792, 1.358090, 217.7778, 1.33472, 0.026146, 1.51424, 0.0000000, 0.0196944, 26.04583, 21.3542, 2.01806, 24.69271, 4.654444, 1.16639063, 5.4, 115.1076, 1.0000, 99.82118, 5.0000, 2025-03-26 00:00:14, 2025-03-26 00:00:14, 
2025-03-27 00:00:00, 19.61250, 28.7, 13.6, 46.2361, 7.08368, 4.19132, WSW, 0.349931, 9.17049, WSW, 19.56493, 18.67049, 18.62257, 19.01597, 1007.36076, 0.0, 0.00000, 216.1389, 1.549167, 229.5278, 1.29410, 0.025451, 1.35243, 0.0050903, 0.0095625, 25.68819, 28.3889, 5.88785, 24.60278, 5.830903, 1.16409931, 4.9, 113.1736, 1.0000, 98.85799, 5.0000, 2025-03-27 00:00:14, 2025-03-27 00:00:14, 
2025-03-28 00:00:00, 21.57674, 34.8, 13.3, 31.8472, 1.64410, 4.07396, SW, 0.339861, 8.82674, WNW, 21.55174, 20.06736, 20.04271, 20.53542, 1006.30139, 0.0, 0.00000, 269.4896, 1.931597, 272.9861, 1.77396, 0.035000, 1.79132, 0.0041528, 0.0153924, 25.49965, 29.1736, 6.20972, 24.43819, 5.918681, 1.16338125, 6.4, 114.2083, 1.0000, 99.39757, 5.0000, 2025-03-28 00:00:14, 2025-03-28 00:00:14, 
2025-03-29 00:00:00, 23.92535, 32.7, 16.2, 13.4097, -7.32847, 6.29028, WSW, 0.524826, 13.53333, WSW, 23.89028, 21.51979, 21.48507, 21.33194, 1001.95243, 0.0, 0.00000, 236.9097, 1.698056, 250.7604, 1.59896, 0.031563, 1.68368, 0.0005938, 0.0200139, 26.43889, 23.4201, 3.84410, 25.17708, 5.067778, 1.15629132, 6.7, 116.0417, 1.0000, 99.97188, 5.0000, 2025-03-29 00:00:15, 2025-03-29 00:00:15, 
2025-03-30 00:00:00, 22.66250, 32.7, 13.8, 18.1181, -3.61632, 6.84306, WSW, 0.571215, 14.34757, WSW, 22.60521, 20.58299, 20.52396, 20.79965, 1003.67535, 0.0, 0.00000, 272.6181, 1.953958, 277.1354, 1.97188, 0.038576, 1.99896, 0.0026424, 0.0176736, 26.56111, 18.6424, 0.77222, 25.14549, 4.226632, 1.15972049, 7.4, 116.0069, 1.0000, 99.96285, 5.0000, 2025-03-30 00:00:15, 2025-03-30 00:00:15, 
2025-03-31 00:00:00, 22.53715, 31.2, 13.7, 17.7882, -3.84618, 4.98229, N, 0.414931, 11.04965, N, 22.53056, 20.49132, 20.48403, 20.76146, 1006.67813, 0.0, 0.00000, 275.0243, 1.971389, 277.7361, 1.89931, 0.037465, 1.92083, 0.0025278, 0.0171424, 26.06111, 20.3785, 1.41250, 24.70868, 4.472465, 1.16477153, 7.0, 115.4479, 1.0000, 99.86424, 5.0000, 2025-03-31 00:00:15, 2025-03-31 00:00:15, 
2025-04-01 00:00:00, 23.44514, 32.9, 14.0, 14.2222, -7.40313, 7.65417, WNW, 0.638160, 15.77465, WNW, 23.36944, 21.03056, 20.95486, 20.82708, 1001.38958, 0.0, 0.00000, 265.9063, 1.905972, 277.7778, 1.77118, 0.034757, 1.81771, 0.0022049, 0.0199618, 25.59514, 20.8090, 1.48576, 24.26910, 4.669201, 1.16039167, 7.9, 114.4618, 1.0000, 99.64757, 5.0000, 2025-04-01 00:00:15, 2025-04-01 00:00:15, 
2025-04-02 00:00:00, 23.49375, 30.4, 17.2, 17.7396, -3.12014, 13.24340, WNW, 1.103229, 27.81458, WSW, 23.04132, 21.37083, 20.91736, 21.03194, 995.10035, 0.0, 0.00000, 270.2292, 1.936806, 276.7604, 1.76250, 0.034722, 1.79028, 0.0002188, 0.0181111, 25.92500, 19.6875, 0.87674, 24.52118, 4.371354, 1.15209444, 9.3, 114.9653, 1.0000, 99.71944, 5.0000, 2025-04-02 00:00:14, 2025-04-02 00:00:14, 
2025-04-03 00:00:00, 21.83438, 30.3, 15.5, 22.6076, -1.25069, 11.98576, N, 0.998681, 25.56597, N, 21.38681, 19.94063, 19.49271, 19.77153, 997.21285, 0.0, 0.00000, 268.2535, 1.922847, 277.6458, 1.83472, 0.036146, 1.88611, 0.0018333, 0.0139722, 25.78889, 20.1285, 1.19722, 24.44757, 4.552396, 1.15491354, 8.2, 115.7083, 1.0000, 99.91979, 5.0000, 2025-04-03 00:00:15, 2025-04-03 00:00:15, 
2025-04-04 00:00:00, 19.62083, 28.1, 12.1, 27.2708, -1.20833, 7.28229, N, 0.607014, 16.43785, N, 19.41285, 17.90972, 17.70069, 18.02951, 1000.19132, 0.0, 0.00000, 278.6424, 1.997222, 292.4410, 1.59965, 0.031389, 1.68438, 0.0052153, 0.0096979, 25.93403, 22.0660, 2.54410, 24.65174, 4.860069, 1.15706458, 7.1, 116.0590, 1.0000, 99.97813, 5.0000, 2025-04-04 00:00:17, 2025-04-04 00:00:17, 
2025-04-05 00:00:00, 12.60660, 21.4, 5.6, 42.3507, -0.92813, 10.21042, N, 0.850660, 19.15660, N, 11.66146, 11.26528, 10.31979, 10.07639, 1008.31632, 0.2, 0.00000, 207.5764, 1.487951, 215.6563, 1.21910, 0.024167, 1.25972, 0.0202257, 0.0003125, 24.37326, 21.4896, 0.90764, 22.96528, 4.815382, 1.17364826, 5.0, 116.4444, 1.0000, 99.89340, 5.0000, 2025-04-05 00:00:14, 2025-04-05 00:00:14, 
2025-04-06 00:00:00, 7.17813, 14.8, 0.5, 53.3264, -2.19514, 10.48229, N, 0.872431, 18.82361, N, 5.21493, 6.45694, 4.49167, 4.80660, 1020.85660, 0.0, 0.00000, 262.7500, 1.883472, 272.1910, 1.60104, 0.031389, 1.65347, 0.0386840, 0.0000000, 20.71111, 23.5313, -0.87917, 18.49583, 5.210243, 1.20402708, 4.5, 115.9097, 1.0000, 99.42118, 5.0000, 2025-04-06 00:00:15, 2025-04-06 00:00:15, 
2025-04-07 00:00:00, 11.30069, 21.2, 2.9, 32.7500, -5.85174, 4.55903, N, 0.380000, 9.74306, N, 11.19826, 9.77639, 9.67569, 9.93681, 1020.70590, 0.0, 0.00000, 293.5903, 2.104132, 296.4236, 1.93785, 0.038160, 1.96007, 0.0253264, 0.0008958, 21.53611, 22.5486, -0.78854, 19.51632, 4.995278, 1.20045000, 5.6, 116.4826, 1.0000, 99.99375, 5.0000, 2025-04-07 00:00:16, 2025-04-07 00:00:16, 
2025-04-08 00:00:00, 15.57674, 27.0, 5.6, 21.1563, -8.40625, 3.54444, N, 0.295903, 8.37708, N, 15.57674, 13.74340, 13.74340, 13.97292, 1017.67674, 0.0, 0.00000, 297.0590, 2.129132, 299.8021, 2.03819, 0.040069, 2.06111, 0.0161424, 0.0065903, 23.31354, 21.8542, 0.26076, 21.74618, 4.863681, 1.18911493, 6.5, 116.5417, 1.0000, 99.99688, 5.0000, 2025-04-08 00:00:15, 2025-04-08 00:00:15, 
2025-04-09 00:00:00, 19.72431, 33.1, 9.2, 11.4722, -13.14653, 3.73264, N, 0.311181, 8.40590, N, 19.72257, 17.39514, 17.39375, 17.47708, 1014.93611, 0.0, 0.00000, 297.3090, 2.131042, 300.1528, 2.07674, 0.040694, 2.09931, 0.0089826, 0.0138368, 24.26910, 20.6840, 0.22118, 22.88854, 4.627674, 1.18208958, 6.8, 116.5660, 1.0000, 100.00000, 5.0000, 2025-04-09 00:00:15, 2025-04-09 00:00:15, 
2025-04-10 00:00:00, 21.68819, 33.5, 10.2, 11.7708, -11.64097, 3.69479, NNW, 0.307674, 8.03889, NNW, 21.68750, 19.27014, 19.26910, 19.39340, 1015.51215, 0.0, 0.00000, 299.3854, 2.145903, 302.2604, 2.10694, 0.041354, 2.12882, 0.0068993, 0.0185486, 25.77222, 19.5486, 0.77778, 24.44479, 4.453368, 1.17656354, 7.2, 116.4340, 1.0000, 99.99375, 5.0000, 2025-04-10 00:00:15, 2025-04-10 00:00:15, 
2025-04-11 00:00:00, 22.77708, 33.6, 11.1, 11.2257, -10.98160, 4.10382, N, 0.341319, 9.35590, N, 22.77535, 20.26319, 20.26181, 20.35521, 1013.72639, 0.0, 0.00000, 296.2882, 2.124028, 299.1215, 2.06146, 0.040590, 2.08507, 0.0050243, 0.0204653, 26.34722, 19.9549, 1.48403, 24.96875, 4.463854, 1.17184722, 7.1, 116.1007, 1.0000, 99.89271, 5.0000, 2025-04-11 00:00:14, 2025-04-11 00:00:14, 
2025-04-12 00:00:00, 25.11701, 36.1, 14.6, 11.0069, -8.85069, 3.62917, WNW, 0.302847, 8.64201, WSW, 25.11701, 22.52674, 22.52674, 22.67396, 1008.96111, 0.0, 0.00000, 295.4618, 2.118056, 298.3438, 2.10556, 0.041181, 2.12951, 0.0015764, 0.0251285, 27.67326, 17.0347, 0.41736, 26.09097, 3.838681, 1.16170486, 7.2, 116.4063, 1.0000, 99.99688, 5.0000, 2025-04-12 00:00:14, 2025-04-12 00:00:14, 
2025-04-13 00:00:00, 24.45764, 34.2, 13.3, 10.5000, -10.45799, 3.49201, SSE, 0.290903, 7.95764, SSE, 24.45556, 21.80799, 21.80625, 21.85382, 1006.45521, 0.0, 0.00000, 287.0486, 2.057257, 296.3229, 2.05660, 0.040590, 2.10417, 0.0025590, 0.0238125, 28.41493, 15.5035, -0.27778, 26.70660, 3.588542, 1.15632153, 6.8, 116.4167, 1.0000, 100.00000, 5.0000, 2025-04-13 00:00:15, 2025-04-13 00:00:15, 
2025-04-14 00:00:00, 25.28750, 34.7, 15.2, 12.8681, -7.01215, 2.65590, N, 0.221736, 6.63542, N, 25.28750, 22.81806, 22.81806, 22.72951, 1007.51563, 0.0, 0.00000, 241.2847, 1.729514, 256.8576, 1.78993, 0.035208, 1.88715, 0.0010660, 0.0251910, 27.64063, 16.7882, -0.01181, 26.00972, 3.846215, 1.16046806, 6.0, 116.3958, 1.0000, 100.00000, 5.0000, 2025-04-14 00:00:16, 2025-04-14 00:00:16, 
2025-04-15 00:00:00, 26.05069, 33.7, 17.7, 15.7569, -2.52118, 5.19167, N, 0.431979, 10.83438, N, 26.04375, 24.04028, 24.03264, 24.18750, 1007.70625, 0.0, 0.00000, 277.1007, 1.985833, 285.9688, 2.07917, 0.040938, 2.13229, 0.0000729, 0.0268715, 27.38924, 18.6181, 1.31181, 25.83472, 4.162639, 1.16093229, 7.0, 116.4618, 1.0000, 99.99688, 5.0000, 2025-04-16 17:45:15, 2025-04-16 17:45:15, 
2025-04-16 00:00:00, 26.42153, 38.1, 16.3, 25.3576, 1.97188, 5.17778, N, 0.431146, 11.34931, N, 26.42014, 24.58715, 24.58611, 24.91285, 1004.33507, 0.0, 0.00000, 278.3333, 1.995174, 286.3958, 2.11979, 0.041563, 2.15451, 0.0005625, 0.0286424, 27.37847, 21.5139, 3.38646, 25.94271, 4.676458, 1.15584826, 7.0, 116.2882, 1.0000, 99.96007, 5.0000, 2025-04-16 17:45:17, 2025-04-16 17:45:17, 
